brand,model,engine_size_l,cylinders,fuel_type,transmission,name,first_name,start_city,start_country,target_city,target_country,distance_km,date
BMW,X3 xDRIVE28i,2,4,Z,AS8,Goodby,Lawrence,Koukkuniemi,Finland,Hauho,Finland,756.225006,24-04-2014
ALFA ROMEO,4C,1.8,4,Z,AM6,Larrosa,Deni,Nivala,Finland,Huittinen,Finland,586.0361234,05-10-2014
FORD,FUSION HYBRID,2,4,X,AV,Gotliffe,Morly,Utajärvi,Finland,Muurame,Finland,39.09074409,17-04-2014
CHRYSLER,TOWN & COUNTRY FFV,3.6,6,E,A6,Crips,Emalee,Seinäjoki,Finland,Kerava,Finland,174.5806434,13-06-2014
FORD,FOCUS FFV,2,4,X,M5,Dunhill,Renaldo,Lemi,Finland,Kullaa,Finland,478.4798287,04-08-2014
NISSAN,PATHFINDER,3.5,6,X,AV,Lawleff,Caresa,Siikajoki,Finland,Rusko,Finland,48.25488168,17-05-2014
KIA,SORENTO AWD,2.4,4,X,AS6,Croneen,Scott,Myrskylä,Finland,Ypäjä,Finland,212.0594718,21-03-2014
FIAT,500 CABRIO,1.4,4,,A6,Duferie,Jocelin,Hyvinge,Finland,Raisio,Finland,909.9866342,06-11-2014
FORD,F-150 FFV (Payload Pkg),5,8,X,AS6,Leuren,Norah,Aura,Finland,Lahti,Finland,206.0092414,03-06-2014
ASTON MARTIN,VANTAGE GT,4.7,8,Z,AM7,Chasmor,Erik,Mäntsälä,Finland,Rääkkylä,Finland,954.2996954,04-01-2015
BMW,640i xDRIVE GRAN COUPE,3,6,Z,AS8,O'Shiels,Erhard,Imatra,Finland,Loimaa,Finland,684.4838822,09-01-2015
BMW,X4 M40i,3,6,Z,AS8,Nissle,Kerwinn,Särkisalo,Finland,Hirvensalmi,Finland,627.8497425,07-04-2014
GMC,SIERRA eASSIST 4WD,5.3,8,,A8,Berggren,Sully,Pargas,Finland,Ilmajoki,Finland,707.5365748,06-10-2014
TOYOTA,TUNDRA 4WD,5.7,8,,AS6,Castagnet,Goldina,Oripää,Finland,Otaniemi,Finland,850.3182325,10-06-2014
CHEVROLET,CRUZE LIMITED ECO,1.4,4,X,M6,Pesak,Gabbi,Vihanti,Finland,Toivakka,Finland,928.83116,15-08-2014
CHRYSLER,300,3.6,,X,A8,Aaron,Louise,Valtimo,Finland,Bennäs,Finland,405.325632,19-04-2014
SUBARU,LEGACY AWD,2.5,4,X,M6,Mortel,Prisca,Laitila,Finland,Kangaslampi,Finland,176.0022891,20-11-2014
BMW,X4 M40i,3,6,Z,AS8,Mandeville,Stanley,Konnevesi,Finland,Sysmä,Finland,354.2550993,09-05-2014
MITSUBISHI,OUTLANDER 4WD,2.4,4,X,AV6,Davidoff,Rourke,Rautalampi,Finland,Otaniemi,Finland,68.88990526,16-01-2014
AUDI,A7 QUATTRO TDI (modified),3,6,D,AS8,Zoppie,Evanne,Nokia,Finland,Viiala,Finland,2.038030603,08-08-2014
MERCEDES-BENZ,AMG S 63,5.5,8,Z,AS7,Helwig,Ardelia,Lumijoki,Finland,Luvia,Finland,843.8644145,19-06-2014
GMC,TERRAIN AWD,3.6,6,X,A6,Madine,Eugenius,Pelkosenniemi,Finland,Viiala,Finland,629.8779586,11-09-2014
JEEP,RENEGADE 4X4,2.4,4,X,A9,Griss,Tarah,Mikkeli,Finland,Pyhäjärvi,Finland,614.4277207,11-10-2014
MAZDA,CX-5 4WD,2.5,4,X,AS6,Dell Casa,Abigail,Västanfjärd,Finland,Vimpeli,Finland,668.981155,07-11-2014
TOYOTA,HIGHLANDER HYBRID AWD LE,3.5,6,X,AV6,Gonneau,Lorry,Vesilahti,Finland,Ruukki,Finland,538.9260879,25-11-2014
HONDA,CR-V AWD,2.4,4,X,AV,Kesper,Hermine,Särkisalo,Finland,Pyhtää,Finland,687.9113903,01-06-2014
PORSCHE,CAYMAN GTS,3.4,6,Z,M6,Esselen,Gertie,Larsmo,Finland,Lieto,Finland,544.3106792,26-06-2014
VOLVO,S60 POLESTAR,3,6,X,AS6,Ballentime,Bria,Porvoo,Finland,Perniö,Finland,168.3057078,14-11-2014
JEEP,PATRIOT 4X4,2.4,4,X,M5,Mugleston,Jessica,Muonio,Finland,Kesälahti,Finland,484.8266999,10-08-2014
TOYOTA,VENZA 4WD,2.7,4,,AS6,McDougle,Jessamyn,Rautavaara,Finland,Perho,Finland,410.641992,26-02-2014
JAGUAR,F-TYPE CONVERTIBLE,3,6,Z,M6,Johnston,Cindra,Kiikala,Finland,Punkaharju,Finland,761.8962519,05-10-2014
LEXUS,ES 350,3.5,6,X,AS6,Kinsett,Vita,Kiikoinen,Finland,Houtskär,Finland,312.7073679,23-04-2014
CHEVROLET,CORVETTE Z06,6.2,8,Z,AS8,Urry,Kamila,Vesilahti,Finland,Mäntyharju,Finland,304.0540248,03-01-2015
HONDA,CIVIC COUPE,2,4,X,AV,Held,Arney,Hyvinge,Finland,Karvia,Finland,535.9158625,08-05-2014
MERCEDES-BENZ,CLS 400 4MATIC,3,6,Z,AS7,Ramard,Lemmy,Yli-Ii,Finland,Kiiminki,Finland,112.5917491,13-05-2014
VOLVO,S60 T5,2,4,X,AS8,Klessmann,Roseanne,Toholampi,Finland,Munkkiniemi,Finland,254.2678264,31-01-2014
PORSCHE,911 TURBO S,3.8,6,Z,AM7,Parsons,Helge,Kaustinen,Finland,Taivassalo,Finland,785.8001856,16-04-2014
VOLVO,XC70 T5 AWD,2.5,5,X,AS6,Diddams,Margeaux,Koukkuniemi,Finland,Nykarleby,Finland,650.921812,07-06-2014
BMW,M4 CABRIOLET,3,6,Z,AM7,Haigh,Ekaterina,Somero,Finland,Heinola,Finland,53.98684,27-05-2014
BMW,428i xDRIVE CABRIOLET,2,4,Z,AS8,Wyant,Lynette,Iitti,Finland,Pyhäjärvi,Finland,321.0073889,03-12-2014
MAZDA,MAZDA3 5-DOOR,2,4,X,AS6,Simunek,Anjanette,Auttoinen,Finland,Konnevesi,Finland,857.483487,14-08-2014
TOYOTA,SIENNA,3.5,6,,AS6,Ritmeyer,Rolland,Kiihtelysvaara,Finland,Siuntio,Finland,56.04820397,13-07-2014
AUDI,A8L QUATTRO,6.3,12,Z,AS8,Smedmoor,Maxine,Kiikala,Finland,Punkalaidun,Finland,939.272819,08-11-2014
MERCEDES-BENZ,GLE 350d 4MATIC,3,6,D,A9,Treeby,Kattie,Laitila,Finland,Kaarina,Finland,568.415274,12-06-2014
INFINITI,Q50S RED SPORT,3,6,,AS7,Olenichev,Isobel,Ingå,Finland,Hirvensalmi,Finland,559.2050769,01-07-2014
JEEP,RENEGADE FFV,2.4,4,X,A9,Robrow,Hermine,Vesilahti,Finland,Savukoski,Finland,763.0510711,28-11-2014
JAGUAR,F-TYPE S CONVERTIBLE,3,6,Z,M6,Toffetto,Yankee,Alastaro,Finland,Vimpeli,Finland,465.7295612,16-04-2014
NISSAN,JUKE,1.6,,Z,M6,Hawkwood,Meredith,Saukkola,Finland,Toijala,Finland,739.2743072,18-10-2014
FORD,FUSION,2,4,X,AS6,Greste,Ermanno,Parkano,Finland,Alajärvi,Finland,17.34314345,10-08-2014
MINI,COOPER S CLUBMAN,2,4,Z,M6,Siege,Christoph,Joutseno,Finland,Uurainen,Finland,816.5338719,07-02-2014
MERCEDES-BENZ,E 400 4MATIC WAGON,3,6,Z,AS7,Wingate,Dagny,Västanfjärd,Finland,Kerava,Finland,668.4950942,04-09-2014
MINI,COOPER S CLUBMAN,2,4,,AS6,Duferie,Jocelin,Suolahti,Finland,Petäjävesi,Finland,817.7610439,11-06-2014
PORSCHE,CAYENNE GTS,3.6,6,Z,A8,Edgeson,Terrell,Replot,Finland,Joensuu,Finland,190.0719805,22-11-2014
ASTON MARTIN,V8 VANTAGE,4.7,8,,M6,Hessenthaler,Lilla,Sulkava,Finland,Älajärvi,Finland,78.1977852,30-12-2014
MERCEDES-BENZ,AMG SL 63,5.5,8,Z,AS7,Smitham,Rosita,Kankaanpää,Finland,Lappeenranta,Finland,437.8589929,02-02-2014
FORD,MUSTANG,3.7,6,X,M6,Trytsman,Geralda,Halikko,Finland,Tuulos,Finland,335.7757766,29-01-2014
MERCEDES-BENZ,G 550,5.5,8,Z,AS7,Nulty,Almira,Kuhmalahti,Finland,Kiikala,Finland,897.6178199,13-06-2014
VOLKSWAGEN,JETTA,1.8,4,X,M5,Schult,Marie-ann,Kauniainen,Finland,Ylivieska,Finland,922.4835748,20-07-2014
NISSAN,MURANO AWD,3.5,6,,AV7,Marr,Jonathan,Virtasalmi,Finland,Särkisalo,Finland,703.790925,21-05-2014
PORSCHE,911 TURBO,3.8,6,Z,AM7,Dilrew,Amelita,Jyväskylä,Finland,Pyhtää,Finland,506.5596953,24-04-2014
JAGUAR,F-TYPE S CONVERTIBLE AWD,3,6,Z,AS8,Astlett,Barnebas,Vesilahti,Finland,Valtimo,Finland,627.9419018,06-03-2014
HONDA,CIVIC COUPE,1.5,4,X,AV,Linch,Jsandye,Nilsiä,Finland,Hollola,Finland,371.2246261,04-11-2014
RAM,1500 4X4 ECODIESEL,3,6,D,A8,Murch,Lisa,Virtasalmi,Finland,Uusikaupunki,Finland,477.8062088,16-02-2014
NISSAN,MAXIMA,3.5,6,Z,AV7,Van den Bosch,Sumner,Ylöjärvi,Finland,Juva,Finland,791.8339884,17-08-2014
CHEVROLET,CRUZE LIMITED,1.8,4,X,M6,Bouttell,Caryl,Muhos,Finland,Halsua,Finland,239.3128881,02-03-2014
JEEP,WRANGLER 4X4,3.6,6,X,M6,Gowanson,Francoise,Oitti,Finland,Eura,Finland,783.023558,14-03-2014
SUBARU,IMPREZA AWD,2,4,X,AV6,Gotliffe,Morly,Orimattila,Finland,Soini,Finland,948.6827532,04-06-2014
CHEVROLET,EQUINOX,3.6,6,X,A6,Broxton,Phylis,Taivalkoski,Finland,Huittinen,Finland,776.0182146,19-12-2014
VOLVO,V60 3.0T AWD,3,6,X,AS6,Greste,Ermanno,Urjala,Finland,Karkkila,Finland,770.5594927,21-08-2014
NISSAN,ALTIMA SR,2.5,4,X,AV7,Jansema,Darryl,Eura,Finland,Kinnula,Finland,627.6346705,21-08-2014
HYUNDAI,GENESIS AWD,5,8,Z,AS8,Rue,Allyn,Mellilä,Finland,Kaavi,Finland,889.7047871,08-09-2014
JAGUAR,F-TYPE S CONVERTIBLE,3,6,Z,AS8,Vankov,Dottie,Kangasala,Finland,Sibbo,Finland,49.7481464,01-09-2014
FORD,FUSION (Start/Stop),1.5,4,X,AS6,Dibben,Hurleigh,Hollola,Finland,Jurva,Finland,563.969158,04-05-2014
CHRYSLER,200 AWD FFV,3.6,6,E,A9,Chittock,Patrick,Kuusjoki,Finland,Laitila,Finland,262.1892025,23-11-2014
HONDA,PILOT,3.5,6,X,A6,Ozanne,Inga,Eurajoki,Finland,Alajärvi,Finland,111.369927,12-07-2014
HONDA,CR-Z,1.5,4,X,M6,Swanne,Ashton,Kontiolahti,Finland,Hyrynsalmi,Finland,973.2368041,27-10-2014
LEXUS,ES 350,3.5,6,X,AS6,Heggman,Flossi,Lappeenranta,Finland,Kurikka,Finland,141.7338184,28-12-2014
FIAT,500 HATCHBACK,1.4,4,X,A6,Stabbins,Gary,Imatra,Finland,Väståboland,Finland,208.2727733,02-04-2014
HONDA,ACCORD COUPE,3.5,6,X,M6,Tottem,Whitaker,Jyväskylä,Finland,Lauttasaari,Finland,460.8339316,07-03-2014
MAZDA,MAZDA6 (i-ELOOP),2.5,4,X,AS6,Champney,Tessi,Suonenjoki,Finland,Tuupovaara,Finland,679.4518723,20-08-2014
BMW,ALPINA B6 xDRIVE GRAN COUPE,4.4,8,Z,AS8,Birdseye,Alyce,Kinnula,Finland,Virolahti,Finland,232.0783203,06-04-2014
MINI,JOHN COOPER WORKS PACEMAN ALL4,1.6,4,Z,M6,Cussen,Nickola,Karijoki,Finland,Pälkäne,Finland,758.4122591,20-01-2014
NISSAN,GT-R,3.8,6,Z,AM6,Dilrew,Amelita,Pello,Finland,Pälkäne,Finland,569.3835099,07-07-2014
TOYOTA,PRIUS c,1.5,4,X,AV,McGoon,Arley,Älajärvi,Finland,Vinkkilä,Finland,922.1884349,02-10-2014
TOYOTA,TACOMA,3.5,6,X,AS6,Ludlamme,Niels,Väståboland,Finland,Pori,Finland,883.9049726,18-07-2014
VOLVO,S60 T6,2,4,Z,AS8,Gemlbett,Winifield,Kaavi,Finland,Kaustinen,Finland,947.3355405,21-11-2014
MASERATI,GHIBLI S,3,6,Z,AS8,Ewbank,Jaime,Kuhmoinen,Finland,Lappeenranta,Finland,839.148361,06-04-2014
AUDI,A5 CABRIOLET QUATTRO,2,4,Z,AS8,Krale,Rafferty,Tohmajärvi,Finland,Pirkkala,Finland,512.5932884,18-02-2014
ACURA,ILX,2.4,,Z,AM8,Marwick,Minni,Töysä,Finland,Jämijärvi,Finland,247.7380514,12-02-2014
NISSAN,GT-R,3.8,6,Z,AM6,Blasio,Heloise,Pyhäsalmi,Finland,Joutseno,Finland,965.4398533,20-08-2014
FORD,F-150 4X4,3.5,6,X,AS6,Leuren,Norah,Laitila,Finland,Alajärvi,Finland,962.9407743,31-08-2014
HONDA,PILOT,3.5,6,X,A6,Shand,Ferdinand,Korsnäs,Finland,Laukaa,Finland,210.3663165,13-08-2014
FORD,TRANSIT CONNECT VAN,2.5,4,X,AS6,Vaudin,Cordelie,Tuusula,Finland,Kemijärvi,Finland,735.3689341,24-03-2014
FORD,FLEX AWD,3.5,6,X,AS6,Greste,Tillie,Hanko,Finland,Kaarina,Finland,5.375695837,19-05-2014
PORSCHE,911 TURBO S,3.8,6,Z,AM7,McDougle,Jessamyn,Nuijamaa,Finland,Pyhäranta,Finland,25.02118733,11-03-2014
MERCEDES-BENZ,AMG SL 63,5.5,8,Z,AS7,Francescone,Giavani,Iitti,Finland,Korsholm,Finland,336.6708322,06-03-2014
BUICK,REGAL,2,4,Z,AS6,Bowland,Dniren,Pulkkila,Finland,Älajärvi,Finland,440.9249543,20-12-2014
DODGE,CHARGER SRT (MDS),6.4,8,Z,A8,Dunford,Marla,Harjavalta,Finland,Karijoki,Finland,681.7812074,30-12-2014
LINCOLN,MKX AWD,3.7,6,X,AS6,Lehrer,Sharlene,Tammela,Finland,Ruokolahti,Finland,139.8326308,27-10-2014
CHEVROLET,CORVETTE Z06,6.2,8,Z,M7,Charley,Donielle,Karjalohja,Finland,Kaarina,Finland,801.7987431,23-02-2014
JEEP,COMPASS,2.4,4,X,M5,Hinrichsen,Forster,Evijärvi,Finland,Kitee,Finland,842.77712,26-11-2014
TOYOTA,COROLLA LE ECO (1-mode),1.8,,X,AV,Standering,Dahlia,Kuopio,Finland,Puolanka,Finland,491.3694426,06-08-2014
KIA,SORENTO AWD,2,4,X,AS6,Buchan,Elyssa,Lappajärvi,Finland,Ekenäs,Finland,870.052569,06-01-2015
MERCEDES-BENZ,E 400 CABRIOLET,3,6,Z,AS7,Collimore,Ame,Himanka,Finland,Korsnäs,Finland,142.053173,03-05-2014
DODGE,CHALLENGER,3.6,6,,A8,Whoolehan,Teodor,Rusko,Finland,Enontekiö,Finland,480.0525716,05-01-2015
DODGE,DURANGO AWD,3.6,6,X,A8,Bosch,Del,Enonkoski,Finland,Kirkkonummi,Finland,56.28584041,01-12-2014
KIA,FORTE 5,1.6,4,X,M6,Physick,Jennilee,Vilppula,Finland,Outokumpu,Finland,810.0288084,12-11-2014
JEEP,COMPASS,2,4,X,AV,Humm,Homer,Sammatti,Finland,Pieksämäki,Finland,940.4510949,29-11-2014
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,3.2,6,X,A9,Rodolfi,Darrel,Orimattila,Finland,Kortesjärvi,Finland,971.4411524,12-10-2014
GMC,YUKON 4WD FFV,5.3,8,X,A6,Vodden,Nerissa,Kallio,Finland,Kuru,Finland,966.548238,28-11-2014
VOLKSWAGEN,GOLF,1.8,4,X,M5,Depka,Deidre,Pello,Finland,Kesälahti,Finland,726.7734813,30-10-2014
MERCEDES-BENZ,SLK 300,2,4,Z,A9,Gillbee,Wylie,Enonkoski,Finland,Suomusjärvi,Finland,271.156913,29-04-2014
FORD,T-150 WAGON,3.5,6,,AS6,O'Rodane,Hubert,Malax,Finland,Jämsä,Finland,20.02077021,30-04-2014
VOLKSWAGEN,JETTA,2,4,X,AM6,Caunt,Darlene,Piikkiö,Finland,Toholampi,Finland,84.21481685,28-08-2014
CHEVROLET,SONIC 5,1.8,4,X,M5,Bank,Cyndy,Töysä,Finland,Kortesjärvi,Finland,284.787162,24-08-2014
DODGE,CHARGER SRT (MDS),6.4,8,Z,A8,Dunford,Marla,Harjavalta,Finland,Dragsfjärd,Finland,617.6050796,02-03-2014
MERCEDES-BENZ,AMG GLA 45,2,4,Z,AS7,Larn,Laurie,Rautjärvi,Finland,Järvenpää,Finland,919.1374193,20-07-2014
GMC,CANYON,2.5,4,X,A6,Aviss,Durand,Pielavesi,Finland,Pyhäjärvi,Finland,947.5792072,12-06-2014
CHEVROLET,COLORADO 4WD,2.8,4,D,A6,Berggren,Sully,Luhanka,Finland,Auttoinen,Finland,425.3005138,10-02-2014
INFINITI,Q70 AWD,5.6,8,Z,AS7,Maycock,Terrence,Rautalampi,Finland,Lahti,Finland,831.7510641,28-09-2014
SUBARU,XV CROSSTREK AWD,2,4,X,M5,Eary,Lu,Valtimo,Finland,Siikajoki,Finland,174.7518578,02-02-2014
NISSAN,PATHFINDER 4WD PLATINUM,3.5,6,X,AV,Spalton,Aryn,Viiala,Finland,Lahti,Finland,1.174430808,04-09-2014
KIA,SEDONA SXL,3.3,6,X,AS6,Duggleby,Mycah,Rautavaara,Finland,Ylikiiminki,Finland,972.9050467,05-06-2014
GMC,SIERRA 4WD FFV,4.3,6,X,A6,Whitcher,Dannel,Kauhava,Finland,Perho,Finland,842.6256173,11-11-2014
VOLKSWAGEN,GOLF GTI,2,4,X,AM6,Aviss,Durand,Kuusamo,Finland,Leivonmäki,Finland,713.5200722,07-04-2014
GMC,SIERRA,6.2,,,A8,Darter,Doralin,Lapua,Finland,Särkisalo,Finland,437.8112393,10-07-2014
SUBARU,BRZ,2,4,Z,AS6,Humm,Homer,Ii,Finland,Salo,Finland,566.4741665,16-03-2014
CHEVROLET,CRUZE LIMITED,1.8,4,X,M6,Baddow,Harald,Vuores,Finland,Pulkkila,Finland,905.3026109,07-04-2014
CHEVROLET,SILVERADO FFV,4.3,6,X,A6,Gillyett,Franklin,Kangaslampi,Finland,Vaasa,Finland,418.2478564,13-11-2014
CADILLAC,ATS-V,3.6,6,Z,AS8,Cromack,Nelly,Längelmäki,Finland,Juupajoki,Finland,461.539521,27-02-2014
MERCEDES-BENZ,G 550,5.5,8,Z,AS7,Jozwiak,Kristo,Kiihtelysvaara,Finland,Uurainen,Finland,885.8522613,06-09-2014
MAZDA,MAZDA6,2.5,4,X,AS6,Dauber,Bunni,Kokkola,Finland,Elimäki,Finland,578.5960786,24-02-2014
PORSCHE,911 CARRERA GTS CABRIOLET,3.8,6,Z,AM7,Algie,Trenton,Nakkila,Finland,Kustavi,Finland,478.9151651,15-09-2014
HONDA,ACCORD SEDAN,2.4,,X,AV,Madine,Eugenius,Kannonkoski,Finland,Punkalaidun,Finland,332.6866185,07-11-2014
BMW,Z4 sDRIVE28i,2,4,,M6,Eayrs,Glenn,Nokia,Finland,Nickby,Finland,823.0351499,24-01-2014
TOYOTA,TACOMA 4WD,2.7,4,X,M5,Fildery,Sawyer,Naantali,Finland,Hyrynsalmi,Finland,715.7396756,22-04-2014
BMW,750Li xDRIVE,4.4,8,Z,AS8,Corteney,Klarika,Kilo,Finland,Haukivuori,Finland,406.4727763,24-05-2014
FORD,FUSION AWD,2,4,X,AS6,Senyard,Vanya,Lumijoki,Finland,Suomussalmi,Finland,964.4924176,21-04-2014
GMC,CANYON 4WD,2.5,4,X,A6,Scoyne,Madison,Ii,Finland,Alastaro,Finland,33.50142753,23-06-2014
NISSAN,MICRA,1.6,4,X,A4,Sponton,Boycie,Artjärvi,Finland,Tornio,Finland,263.8766253,12-08-2014
HONDA,CR-V AWD,2.4,4,X,AV,Ismail,Cherie,Korsnäs,Finland,Kangasniemi,Finland,482.6229042,07-07-2014
LEXUS,LS 460 AWD,4.6,8,Z,AS8,Davidovitch,Kelly,Äetsä,Finland,Evijärvi,Finland,695.1827031,14-04-2014
MERCEDES-BENZ,CLS 550 4MATIC,4.7,8,Z,AS7,Jerrard,Nikki,Nokia,Finland,Polvijärvi,Finland,269.0508556,11-09-2014
KIA,SORENTO AWD,3.3,6,X,AS6,Blinder,Sigmund,Kurikka,Finland,Loppi,Finland,458.0059664,18-08-2014
JEEP,CHEROKEE 4X4,2.4,4,X,A9,Craisford,Melvin,Kemijärvi,Finland,Luopioinen,Finland,931.3189219,11-04-2014
MERCEDES-BENZ,S 550 4MATIC LWB,4.7,8,Z,AS7,Standering,Dahlia,Loppi,Finland,Kaarela,Finland,654.0599303,20-12-2014
SUBARU,XV CROSSTREK HYBRID AWD,2,4,X,AV6,Millar,Bethena,Saarijärvi,Finland,Ingå,Finland,594.6334123,28-07-2014
HYUNDAI,SANTA FE ULTIMATE AWD,3.3,6,X,AS6,Cooke,Sukey,Haapavesi,Finland,Kouvola,Finland,576.7748156,05-11-2014
NISSAN,FRONTIER 4WD,4,6,X,A5,Shiliton,Giovanni,Kauhajoki,Finland,Suonenjoki,Finland,525.1809419,07-09-2014
FORD,TAURUS FFV AWD,3.5,6,X,AS6,Dell Casa,Abigail,Sumiainen,Finland,Toivakka,Finland,939.4974297,21-02-2014
MERCEDES-BENZ,GL 550 4MATIC,4.7,8,Z,AS7,Jobling,Ottilie,Ylämaa,Finland,Renko,Finland,117.9761995,30-08-2014
VOLVO,XC60 T5 AWD,2.5,5,X,AS6,Corp,Humbert,Äetsä,Finland,Pertteli,Finland,430.9448906,27-04-2014
GMC,SIERRA FFV,5.3,8,X,A6,Sillars,Dianne,Karhula,Finland,Eurajoki,Finland,569.4523279,03-06-2014
TOYOTA,HIGHLANDER HYBRID AWD,3.5,6,X,AV6,Prinne,Valera,Hyvinge,Finland,Sievi,Finland,384.0834306,07-01-2015
MERCEDES-BENZ,CLA 250 4MATIC FFV,2,4,E,AS7,Leuren,Norah,Nakkila,Finland,Humppila,Finland,669.8741778,11-04-2014
CHEVROLET,SPARK,1.4,4,X,AV,Althorpe,Noemi,Kauhava,Finland,Polvijärvi,Finland,575.8726535,05-11-2014
MERCEDES-BENZ,S 600,6,12,Z,AS7,Pote,Lorin,Muonio,Finland,Posio,Finland,153.691152,24-11-2014
FORD,F-150 FFV (Payload Pkg),5,8,,AS6,Drees,Syman,Kauniainen,Finland,Halikko,Finland,101.313247,16-07-2014
ALFA ROMEO,4C,1.8,4,Z,AM6,Morfey,Margeaux,Karhula,Finland,Vammala,Finland,856.8471192,17-08-2014
CHEVROLET,EQUINOX AWD,3.6,6,X,A6,Duke,Emylee,Tervakoski,Finland,Ylihärmä,Finland,392.6694696,25-05-2014
FORD,TRANSIT CONNECT WAGON LWB FFV,2.5,4,X,AS6,Stiff,Pryce,Kangasala,Finland,Vaala,Finland,449.3474094,30-05-2014
MITSUBISHI,MIRAGE,1.2,3,X,M5,Vasiliu,Clarice,Parola,Finland,Juankoski,Finland,158.2719885,14-07-2014
MINI,COOPER CLUBMAN,1.5,3,Z,AS6,Kembley,Jaquelin,Jalasjärvi,Finland,Kiihtelysvaara,Finland,618.0879316,12-08-2014
HYUNDAI,VELOSTER TURBO,1.6,4,X,AM6,Ramard,Lemmy,Pudasjärvi,Finland,Lovisa,Finland,777.8605932,24-01-2014
KIA,FORTE,2,4,X,AS6,Kembley,Jaquelin,Lappajärvi,Finland,Hirvensalmi,Finland,912.5926447,20-08-2014
LEXUS,GX 460,4.6,8,Z,AS6,Stenning,Annmaria,Sammatti,Finland,Pihtipudas,Finland,491.4402217,28-12-2014
PORSCHE,911 CARRERA GTS,3.8,6,Z,M7,Jobson,Elisha,Orivesi,Finland,Varkaus,Finland,998.8388595,02-12-2014
TOYOTA,VENZA,3.5,6,,AS6,Jozwiak,Kristo,Uusikaupunki,Finland,Eurajoki,Finland,99.45642569,24-04-2014
MERCEDES-BENZ,G 550,5.5,8,Z,AS7,Streeter,Jasun,Savonranta,Finland,Ingå,Finland,736.1932367,31-07-2014
ACURA,MDX SH-AWD,3.5,6,Z,AS9,Vedenyapin,Clareta,Hyvinge,Finland,Isojoki,Finland,904.9573074,05-03-2014
LINCOLN,MKC AWD,2.3,4,,AS6,Bottrell,Zora,Enontekiö,Finland,Hollola,Finland,843.8672567,09-07-2014
BMW,M3,3,6,Z,M6,McDougall,Cleveland,Reisjärvi,Finland,Kuhmo,Finland,746.4817266,22-04-2014
BMW,650i xDRIVE CABRIOLET,4.4,8,,AS8,Douberday,Munmro,Koria,Finland,Lieto,Finland,335.4913236,14-05-2014
MERCEDES-BENZ,E 400 4MATIC,3,6,Z,AS7,Earley,Eldon,Kustavi,Finland,Tervola,Finland,228.0771966,24-12-2014
JAGUAR,F-TYPE R AWD CONVERTIBLE,5,,,AS8,Leaming,Janaya,Rusko,Finland,Kullaa,Finland,106.552987,19-11-2014
HYUNDAI,SANTA FE SPORT AWD,2.4,,X,AS6,Cloake,Felix,Simo,Finland,Turenki,Finland,270.1548481,08-11-2014
FORD,EXPLORER AWD,3.5,6,X,AS6,Matherson,Neel,Kiikoinen,Finland,Mäntyharju,Finland,908.1235429,04-09-2014
MINI,COOPER CONVERTIBLE,1.5,3,Z,AS6,Jorioz,Beth,Turku,Finland,Hyvinge,Finland,313.6883357,13-03-2014
FORD,TRANSIT CONNECT WAGON LWB,2.5,4,X,AS6,de Courcey,Dalila,Karkkila,Finland,Oulainen,Finland,888.0028589,30-05-2014
AUDI,S5 CABRIOLET QUATTRO,3,6,Z,AM7,Winterbourne,Sile,Lapua,Finland,Jalasjärvi,Finland,804.6711812,04-11-2014
ACURA,TLX SH-AWD,3.5,6,,AS9,Prestage,Briggs,Sauvo,Finland,Enonkoski,Finland,484.5377239,01-10-2014
FORD,FUSION,2,4,X,AS6,Hexum,Fonzie,Oulunsalo,Finland,Sievi,Finland,775.8070861,15-07-2014
SUBARU,WRX,2,4,Z,AV8,Monckton,Darnell,Karvia,Finland,Malax,Finland,171.4566549,14-10-2014
MITSUBISHI,LANCER SPORTBACK,2,4,X,M5,Kingescot,Willow,Karkkila,Finland,Mäntyharju,Finland,196.1494015,20-11-2014
KIA,SORENTO AWD,3.3,6,X,AS6,Jobling,Ottilie,Tuusniemi,Finland,Kauhava,Finland,399.3567119,08-01-2015
BUICK,LACROSSE FFV,3.6,6,E,AS6,Flippen,Claresta,Rautalampi,Finland,Parkano,Finland,74.68175102,12-04-2014
FORD,FUSION,2,4,X,AS6,Rees,Konstanze,Äetsä,Finland,Isojoki,Finland,333.0520774,30-09-2014
PORSCHE,PANAMERA 4S EXECUTIVE,3,6,Z,AM7,Purviss,Bink,Vihanti,Finland,Vähäkyrö,Finland,357.5973505,10-08-2014
FORD,ESCAPE AWD,2,4,X,AS6,Davidoff,Rourke,Yli-Ii,Finland,Sotkamo,Finland,728.0069461,31-01-2014
CHEVROLET,CRUZE,1.4,4,X,AS6,Gumly,Scarlet,Jyväskylä,Finland,Siuntio,Finland,537.9759996,11-02-2014
MINI,JOHN COOPER WORKS PACEMAN ALL4,1.6,4,Z,M6,Soots,Vincents,Pelkosenniemi,Finland,Nakkila,Finland,801.9051268,25-03-2014
BUICK,ENCORE SPORT TOURING,1.4,4,X,AS6,Streeter,Jasun,Forssa,Finland,Askainen,Finland,619.2230475,14-01-2014
CHEVROLET,CAMARO,3.6,6,X,AS8,Furby,Olag,Alastaro,Finland,Vahto,Finland,117.7225544,01-06-2014
