brand,model,engine_size_l,cylinders,fuel_type,transmission,name,first_name,start_city,start_country,target_city,target_country,distance_km,date
LAND ROVER,RANGE ROVER SUPERCHARGED LWB,5,8,Z,AS8,Matherson,Neel,Karijoki,Finland,Valtimo,Finland,698.86203899657,2014-12-06
CHEVROLET,EQUINOX AWD,3.6,6,X,A6,Digan,Karlik,Viiala,Finland,Kokemäki,Finland,537.210145378651,2014-09-22
MERCEDES-BENZ,AMG S 63 COUPE,5.5,8,Z,AS7,Maleham,Barnaby,Kokemäki,Finland,Kronoby,Finland,960.294233116525,2014-01-16
DODGE,DURANGO AWD,3.6,6,X,A8,Moakes,Malvina,Haukivuori,Finland,Loimaa,Finland,82.3649680244571,2014-06-24
CHEVROLET,EQUINOX,3.6,6,X,A6,Broxton,Phylis,Taivalkoski,Finland,Kitee,Finland,863.464126039208,2014-05-04
PORSCHE,911 CARRERA 4 GTS,3.8,6,Z,M7,Vaune,Jefferey,Järvelä,Finland,Kärsämäki,Finland,855.006705250233,2014-03-17
BMW,X3 xDRIVE28d,2,4,,AS8,Macklam,Tymothy,Masku,Finland,Kiuruvesi,Finland,275.359807351887,2014-07-02
DODGE,CHARGER AWD,3.6,6,,A8,Cleaver,Lynn,Lumijoki,Finland,Hietalahti,Finland,981.450510276709,2014-11-17
BMW,650i xDRIVE COUPE,4.4,8,Z,AS8,Diddams,Margeaux,Ikaalinen,Finland,Ähtäri,Finland,917.828398396868,2014-02-14
JAGUAR,XJL 3.0 AWD PORTFOLIO,3,6,Z,AS8,Getcliffe,Corrianne,Punkaharju,Finland,Tuulos,Finland,871.012966777329,2014-07-26
DODGE,CHALLENGER,5.7,,X,M6,Tesauro,Giuseppe,Oulu,Finland,Särkisalo,Finland,751.457729242713,2014-04-11
BMW,Z4 sDRIVE28i,2,4,Z,AS8,Sidebotham,Druci,Pyhäntä,Finland,Harjavalta,Finland,542.001953091876,2014-10-13
HONDA,ACCORD SEDAN,3.5,6,X,A6,Yeudall,Katrinka,Lammi,Finland,Padasjoki,Finland,38.0066974380107,2014-12-03
CADILLAC,ATS AWD,3.6,6,X,AS8,O'Canavan,Axel,Karjalohja,Finland,Suomussalmi,Finland,101.928892630767,2014-09-13
JEEP,CHEROKEE TRAILHAWK 4X4,3.2,6,X,A9,Madine,Eugenius,Vähäkyrö,Finland,Maaninka,Finland,50.990546033713,2014-06-26
CHEVROLET,EQUINOX,3.6,6,X,A6,Belhome,Sephira,Jakobstad,Finland,Pieksämäki,Finland,915.438796158888,2014-08-05
ROLLS-ROYCE,PHANTOM EWB,6.7,12,,AS8,Aviss,Durand,Kitee,Finland,Kristinestad,Finland,40.5127110769037,2015-01-03
JEEP,PATRIOT,2.4,4,X,M5,Fowlds,Melitta,Nokia,Finland,Parola,Finland,221.30800682919,2014-04-19
HONDA,CR-V AWD,2.4,4,X,AV,Smedmoor,Maxine,Vaala,Finland,Rautavaara,Finland,260.809779225536,2014-05-18
MERCEDES-BENZ,SLK 300,2,4,Z,A9,Pashbee,Adelaida,Kemi,Finland,Tervola,Finland,785.865867034182,2014-07-17
MERCEDES-BENZ,E 300 4MATIC,3.5,6,,AS7,Gilyatt,Miof mela,Vampula,Finland,Kauhava,Finland,916.809136490304,2014-09-26
CHEVROLET,SILVERADO FFV,5.3,8,E,A6,Gillyett,Franklin,Ylihärmä,Finland,Ruukki,Finland,830.757873747316,2014-07-05
INFINITI,Q50 HYBRID AWD,3.5,6,Z,AS7,Hardson,Drucy,Pihtipudas,Finland,Kristinestad,Finland,829.801439544891,2014-04-22
DODGE,JOURNEY FFV,3.6,6,E,A6,Boston,Kalli,Köyliö,Finland,Virtasalmi,Finland,312.709253147652,2014-07-27
VOLKSWAGEN,BEETLE DUNE,1.8,4,X,AS6,Lesper,Whittaker,Oulunsalo,Finland,Vihti,Finland,74.8769504973019,2014-11-29
MAZDA,MAZDA3 4-DOOR,2,4,X,AS6,Rollinshaw,Imelda,Kylmäkoski,Finland,Ristiina,Finland,387.433268951014,2014-07-22
BMW,X6 xDRIVE35i,3,6,Z,AS8,Wooff,Pearce,Alajärvi,Finland,Säynätsalo,Finland,849.038464221689,2014-09-23
BMW,320i,2,4,Z,AS8,Kinge,Angie,Kempele,Finland,Kiukainen,Finland,187.12595228488,2014-10-03
NISSAN,NV200 CARGO VAN,2,4,X,AV,Haberjam,Dina,Kaskinen,Finland,Keitele,Finland,240.382628132711,2014-06-25
AUDI,A8L QUATTRO,6.3,12,Z,AS8,Stenning,Annmaria,Suodenniemi,Finland,Vesanto,Finland,682.239089359811,2014-04-30
NISSAN,PATHFINDER 4WD PLATINUM,3.5,6,X,AV,Houlston,Earle,Pedersöre,Finland,Pieksämäki,Finland,629.215090077221,2014-09-26
ROLLS-ROYCE,PHANTOM COUPE,6.7,12,Z,AS8,Ricson,Corbett,Tampere,Finland,Otaniemi,Finland,423.618830672261,2014-06-15
DODGE,CHARGER AWD FFV,3.6,6,X,A8,Culbard,Tillie,Rantasalmi,Finland,Hollola,Finland,832.954297649483,2014-09-24
BMW,M6,4.4,8,Z,M6,Gylle,Sasha,Isokyrö,Finland,Otaniemi,Finland,483.928025090961,2014-10-25
MITSUBISHI,OUTLANDER 4WD,2.4,4,X,AV6,Rignall,Wynn,Kemijärvi,Finland,Malax,Finland,412.146809960614,2014-06-28
MINI,COOPER S PACEMAN ALL4,1.6,4,Z,AS6,Benham,Hughie,Forssa,Finland,Kokemäki,Finland,854.941462410728,2014-08-10
FORD,TRANSIT CONNECT WAGON LWB,2.5,4,X,AS6,de Courcey,Dalila,Karkkila,Finland,Korsnäs,Finland,345.987518671951,2014-09-25
HYUNDAI,ELANTRA,2,4,X,M6,Chester,Roz,Muhos,Finland,Ylämaa,Finland,794.482025348955,2014-10-24
FORD,FIESTA,1.6,4,X,M5,Darter,Doralin,Kellokoski,Finland,Ii,Finland,957.466026135247,2014-03-14
KIA,CADENZA,3.3,6,,AS6,Algie,Trenton,Sievi,Finland,Sandsund,Finland,792.064100029215,2014-06-13
HYUNDAI,TUCSON AWD,2,4,,AS6,Grabb,Lazarus,Kerava,Finland,Pyhäsalmi,Finland,341.733431989272,2014-05-30
PORSCHE,911 CARRERA 4S,3.8,6,Z,M7,Brymham,Rosemarie,Oulunsalo,Finland,Lemu,Finland,836.158198390393,2014-06-30
HYUNDAI,VELOSTER TURBO,1.6,4,X,AM6,D'Antoni,Mareah,Huittinen,Finland,Parkano,Finland,825.588124812509,2014-10-04
MINI,COOPER S CLUBMAN,2,4,Z,M6,Corteney,Klarika,Jurva,Finland,Lappi,Finland,163.606455860595,2014-03-09
BENTLEY,CONTINENTAL GT CONVERTIBLE,6,,Z,AS8,Beamish,Francyne,Kokkola,Finland,Hirvensalmi,Finland,725.809267027291,2014-02-17
BMW,X5 xDRIVE35d,3,6,D,AS8,Krysiak,Elmer,Ekenäs,Finland,Vaasa,Finland,161.335553416379,2014-08-20
INFINITI,Q50S RED SPORT AWD,3,6,Z,AS7,Drabble,Cassius,Vehmaa,Finland,Tohmajärvi,Finland,790.010763657246,2014-12-24
NISSAN,VERSA,1.6,4,X,AV,McCurrie,Nixie,Masku,Finland,Oitti,Finland,13.2642202807673,2014-01-21
MERCEDES-BENZ,E 400 CABRIOLET,3,6,Z,AS7,Eddow,Donica,Anjala,Finland,Eno,Finland,913.471418867093,2014-07-27
FORD,EDGE AWD,2,4,X,AS6,Tween,Zacharias,Kellokoski,Finland,Virtasalmi,Finland,659.420482723135,2014-12-01
CADILLAC,ATS AWD,3.6,6,X,AS8,O'Canavan,Axel,Karjalohja,Finland,Alastaro,Finland,765.611001247446,2014-09-20
BMW,640i xDRIVE GRAN COUPE,3,6,Z,AS8,O'Shiels,Erhard,Imatra,Finland,Ulvila,Finland,252.52836809566,2014-06-02
BUICK,LACROSSE eASSIST,2.4,4,X,AS6,Sweed,Cherice,Kälviä,Finland,Karstula,Finland,848.887333289884,2014-11-12
FORD,F-150 FFV (Payload Pkg),5,8,X,AS6,Charley,Donielle,Noormarkku,Finland,Kannus,Finland,262.78265807629,2014-06-24
DODGE,DART FFV,2,4,X,A6,Konke,Trueman,Pomarkku,Finland,Keuruu,Finland,447.51581666014,2014-12-03
HONDA,FIT,1.5,4,X,M6,Durnan,Eduino,Parola,Finland,Lapinlahti,Finland,423.208371011349,2014-07-12
FORD,FUSION,2,4,X,AS6,Halcro,Joly,Orimattila,Finland,Evijärvi,Finland,921.242078220363,2014-10-28
DODGE,JOURNEY,2.4,4,X,A4,Izhakov,Sergei,Kolari,Finland,Ylitornio,Finland,623.850638565301,2014-02-22
CADILLAC,ATS,3.6,6,X,AS8,Pennycuick,Isabelle,Parola,Finland,Kaarela,Finland,983.161881076239,2014-06-18
CHEVROLET,COLORADO 4WD,2.5,,X,A6,Dundendale,Gwyneth,Maaninka,Finland,Inari,Finland,194.336504679093,2014-05-01
VOLKSWAGEN,TOUAREG,3.6,6,X,AS8,Linch,Jsandye,Porvoo,Finland,Merimasku,Finland,48.9515456146314,2014-03-30
FORD,SHELBY GT350 MUSTANG,5.2,8,Z,M6,Coath,Betty,Sonkajärvi,Finland,Nurmes,Finland,261.574520641759,2014-12-22
FORD,F-150 FFV (Payload Pkg),5,8,X,AS6,Smitham,Rosita,Mikkeli,Finland,Savitaipale,Finland,117.275464048955,2014-12-29
MAZDA,MAZDA3 5-DOOR,2.5,,X,AS6,Quilligan,Gilli,Kuivaniemi,Finland,Larsmo,Finland,815.989575770026,2014-11-29
HYUNDAI,ACCENT,1.6,4,X,M6,Hessenthaler,Lilla,Vaala,Finland,Aura,Finland,314.784531793723,2014-12-30
CHEVROLET,CAMARO,3.6,6,X,M6,Boston,Kalli,Kärsämäki,Finland,Toivakka,Finland,736.562967148814,2014-06-14
BMW,M5,4.4,8,Z,AM7,Rivel,Hermie,Raisio,Finland,Vähäkyrö,Finland,477.763397363656,2014-05-08
MAZDA,MAZDA6 (SIL),2.5,4,X,M6,Allgood,Walsh,Piikkiö,Finland,Kuortane,Finland,584.080660403323,2014-10-02
TOYOTA,SIENNA AWD,3.5,6,X,AS6,Heelis,Elke,Ekenäs,Finland,Ylihärmä,Finland,847.703298960187,2014-08-16
JEEP,PATRIOT,2,4,,AV,McNamara,Kassia,Houtskär,Finland,Pyhäntä,Finland,405.050493408751,2014-02-05
AUDI,Q3,2,4,Z,AS6,Corker,Ashlan,Humppila,Finland,Kokemäki,Finland,835.106391731468,2014-02-16
MAZDA,MAZDA5,2.5,4,X,AS5,Shoosmith,Ximenez,Rautavaara,Finland,Vaala,Finland,981.535902527121,2014-06-08
JAGUAR,F-TYPE PROJECT 7 CONVERTIBLE,5,8,,AS8,Eakins,Bili,Kiiminki,Finland,Halsua,Finland,307.224438652728,2014-10-12
FORD,TAURUS FFV AWD,3.5,6,E,AS6,De Michetti,Selina,Pargas,Finland,Marttila,Finland,582.799527351739,2014-04-01
BUICK,VERANO,2,4,Z,M6,Dod,Tybie,Pertteli,Finland,Kortesjärvi,Finland,47.1070184046418,2014-03-15
BMW,M235i,3,6,Z,AS8,Longlands,Stormy,Hartola,Finland,Kuopio,Finland,889.39413203304,2014-02-28
PORSCHE,911 CARRERA GTS,3.8,6,Z,M7,Checci,Sheilakathryn,Lappeenranta,Finland,Anjala,Finland,556.711751692735,2014-12-15
DODGE,CHALLENGER (MDS),5.7,8,X,A8,Pietrowski,Zaneta,Ruukki,Finland,Utajärvi,Finland,397.067059741048,2014-03-12
BUICK,LACROSSE FFV,3.6,6,E,AS6,Kinsley,Christye,Muonio,Finland,Juuka,Finland,976.211641678642,2014-04-26
JEEP,CHEROKEE,3.2,6,X,A9,Pietrowski,Zaneta,Savonranta,Finland,Kalvola,Finland,583.789089973116,2014-12-02
CHEVROLET,SILVERADO 4WD,5.3,8,X,A6,Corbie,Megen,Alavus,Finland,Kihniö,Finland,464.998241256612,2014-04-29
MAZDA,MAZDA6,2.5,4,X,AS6,Kavanagh,Janet,Tammela,Finland,Pyhäsalmi,Finland,859.469222278562,2014-05-26
JAGUAR,F-TYPE S COUPE,3,6,,AS8,Filmer,Nathalie,Artjärvi,Finland,Smedsby,Finland,372.668831654135,2014-05-13
FORD,F-150 FFV 4X4,5,8,E,AS6,Josephs,Rori,Tuusniemi,Finland,Munkkiniemi,Finland,19.6594547420332,2014-04-06
RAM,1500 ECODIESEL HFE,3,6,D,A8,Royste,Rafe,Vehmaa,Finland,Kärkölä,Finland,380.977998569154,2014-10-08
PORSCHE,911 TURBO S,3.8,6,Z,AM7,Hardson,Drucy,Keitele,Finland,Paltamo,Finland,412.185438259158,2014-11-18
HONDA,ACCORD SEDAN,2.4,,X,AV,Wyant,Lynette,Ähtäri,Finland,Ranua,Finland,691.201612071492,2014-09-20
CHRYSLER,200 AWD FFV,3.6,6,,A9,Saddleton,Lyn,Inari,Finland,Kerimäki,Finland,658.16971098797,2014-09-12
BMW,428i xDRIVE CABRIOLET,2,4,Z,AS8,Hallford,Sioux,Pöytyä,Finland,Ruukki,Finland,641.318556855769,2014-09-26
TOYOTA,CAMRY HYBRID XLE/SE,2.5,4,X,AV,Goatcher,Ethelda,Suolahti,Finland,Toholampi,Finland,307.308444983533,2014-05-03
KIA,SOUL,2,4,X,AS6,Whenham,Kesley,Lauttasaari,Finland,Yli-Ii,Finland,142.477618001134,2014-11-09
LINCOLN,MKS AWD,3.7,6,X,AS6,Prinne,Judd,Pedersöre,Finland,Gumböle,Finland,221.629254822012,2014-06-05
VOLKSWAGEN,GOLF SPORTWAGON,1.8,4,X,AS6,Maleham,Barnaby,Oripää,Finland,Kallio,Finland,533.353011115214,2014-08-13
TOYOTA,4RUNNER 4WD (Part-Time 4WD),4,6,,AS5,Tylor,Tiffy,Merimasku,Finland,Porvoo,Finland,112.744051836373,2014-01-28
MERCEDES-BENZ,E 400 CABRIOLET,3,6,Z,AS7,Bigland,Kaile,Uurainen,Finland,Liljendal,Finland,267.405165175003,2014-09-27
DODGE,CHARGER AWD FFV,3.6,6,X,A8,Brettel,Aggi,Vihanti,Finland,Sysmä,Finland,797.207047108962,2014-04-15
HONDA,HR-V,1.8,4,,AV,Farrington,Brenden,Teeriniemi,Finland,Raahe,Finland,807.776661479554,2014-07-27
MERCEDES-BENZ,E 550 COUPE,4.7,,Z,AS7,Streeten,Hastings,Hausjärvi,Finland,Iisalmi,Finland,601.996535290198,2014-01-14
HYUNDAI,SONATA SPORT/LIMITED,2.4,4,X,AS6,Benneton,Geordie,Vaala,Finland,Kestilä,Finland,709.234679277625,2014-04-07
MAZDA,MAZDA3 5-DOOR (i-ELOOP),2.5,4,X,AS6,Daggett,Darwin,Pylkönmäki,Finland,Paltamo,Finland,589.618673741519,2014-11-26
VOLVO,S60 INSCRIPTION T5 AWD,2.5,5,X,AS6,Vankov,Dottie,Hailuoto,Finland,Laihia,Finland,61.3779489144015,2014-10-23
TOYOTA,TUNDRA 4WD,5.7,8,,AS6,Searsby,Meghann,Sahalahti,Finland,Porvoo,Finland,499.168644605064,2014-10-18
VOLKSWAGEN,TIGUAN,2,4,Z,M6,Purviss,Bink,Munkkiniemi,Finland,Nilsiä,Finland,95.7992120797222,2014-06-27
JAGUAR,F-TYPE S CONVERTIBLE,3,6,Z,M6,Cronin,Gregoor,Vuosaari,Finland,Kempele,Finland,914.500910325209,2014-11-27
FORD,MUSTANG,2.3,4,X,AS6,Bowstead,Porty,Lappajärvi,Finland,Virtasalmi,Finland,859.185826280058,2014-01-24
MITSUBISHI,LANCER SPORTBACK,2,4,X,M5,Giffon,Lidia,Kesälahti,Finland,Laitila,Finland,499.910862160249,2014-09-06
FORD,EXPLORER FFV,3.5,6,X,AS6,Tesauro,Giuseppe,Taavetti,Finland,Laukaa,Finland,435.305194392992,2014-10-28
VOLVO,V60 POLESTAR,3,6,X,AS6,Mugleston,Jessica,Merimasku,Finland,Karijoki,Finland,190.299881133065,2014-04-04
DODGE,CHARGER (MDS),5.7,8,X,A8,Czaple,Gaston,Kristinestad,Finland,Kuivaniemi,Finland,186.74825782303,2014-07-20
LINCOLN,MKS AWD,3.7,6,X,AS6,Gover,Adam,Koski Tl,Finland,Eurajoki,Finland,674.849392676364,2014-03-08
LEXUS,NX 300h AWD,2.5,4,X,AV6,Parfrey,Gerta,Kokemäki,Finland,Jokioinen,Finland,780.330455951653,2014-01-25
FORD,FOCUS FFV,2,4,X,M5,Gasson,Tybalt,Kälviä,Finland,Muurla,Finland,329.721711026956,2014-08-30
VOLKSWAGEN,GOLF GTI,2,4,X,M6,Sweed,Cherice,Koski Tl,Finland,Pertunmaa,Finland,893.527078497446,2014-04-12
FORD,TRANSIT CONNECT VAN FFV,2.5,4,X,AS6,Physick,Jennilee,Parola,Finland,Sandsund,Finland,550.807908564821,2014-02-11
GMC,YUKON XL 4WD FFV,5.3,8,E,A6,Gowanson,Francoise,Karstula,Finland,Simpele,Finland,185.67119198455,2014-06-05
CHEVROLET,CAMARO SS,6.2,8,Z,M6,Crips,Emalee,Ilmajoki,Finland,Längelmäki,Finland,45.2932567866142,2014-03-03
GMC,CANYON 4WD,2.5,4,X,A6,Goodread,Carolin,Karijoki,Finland,Lapinlahti,Finland,962.485783627233,2014-08-30
KIA,FORTE 5,2,4,X,AS6,Warboy,Ilka,Kallio,Finland,Pello,Finland,639.140916776356,2014-08-08
GMC,TERRAIN FFV,2.4,4,E,A6,Kleinhaut,Valentia,Kinnula,Finland,Kauniainen,Finland,939.098287931071,2014-02-05
PORSCHE,911 CARRERA 4 CABRIOLET,3.4,6,Z,M7,Leaming,Janaya,Nousiainen,Finland,Malax,Finland,801.144133437781,2014-10-30
LAND ROVER,RANGE ROVER SUPERCHARGED LWB,5,8,Z,AS8,Priestley,Devonne,Pertteli,Finland,Kihniö,Finland,301.866771812517,2014-12-26
FORD,SHELBY GT350 MUSTANG,5.2,8,Z,M6,Gladwish,Filmore,Lemi,Finland,Nivala,Finland,987.568298311345,2014-02-20
VOLVO,S80 T5,2,4,X,AS8,Getcliffe,Corrianne,Evijärvi,Finland,Halikko,Finland,395.756539974808,2014-07-28
AUDI,Q3,2,4,Z,AS6,Culbard,Tillie,Pyhäranta,Finland,Outokumpu,Finland,989.163884227544,2014-03-29
TOYOTA,CAMRY HYBRID XLE/SE,2.5,4,X,AV,MacPadene,Shepherd,Lappajärvi,Finland,Muhos,Finland,964.035942157484,2014-07-18
LEXUS,IS 350,3.5,6,,AS8,Earley,Eldon,Tuusula,Finland,Tuusula,Finland,35.5176675018782,2014-03-05
CHEVROLET,COLORADO 4WD,2.5,,X,A6,Hanby,Korie,Kauhajoki,Finland,Polvijärvi,Finland,415.813142320896,2014-09-01
NISSAN,VERSA,1.6,4,X,M5,Kinchlea,Emory,Joroinen,Finland,Kinnula,Finland,47.2488423578383,2014-07-02
BUICK,ENCORE SPORT TOURING AWD,1.4,4,X,AS6,Kimble,Brok,Pihtipudas,Finland,Kiikala,Finland,242.373163352088,2014-11-07
TOYOTA,HIGHLANDER AWD,3.5,6,X,AS6,Tallow,Jen,Lieksa,Finland,Rusko,Finland,982.245266779103,2014-09-19
GMC,SIERRA 4WD FFV,5.3,8,X,A6,Filisov,Stanislaw,Tammela,Finland,Vihti,Finland,763.1046649261,2014-05-07
HYUNDAI,GENESIS COUPE,3.8,6,Z,M6,Winterbourne,Sile,Sauvo,Finland,Ruukki,Finland,726.096060957197,2015-01-04
KIA,OPTIMA,1.6,4,X,AM7,Swanne,Ashton,Rautalampi,Finland,Elimäki,Finland,547.889799376254,2014-04-03
PORSCHE,BOXSTER S,3.4,6,Z,M6,Gilhouley,Melinda,Suodenniemi,Finland,Espoo,Finland,376.643716399101,2014-12-08
JEEP,GRAND CHEROKEE 4X4 DIESEL,3,6,D,A8,Burgoin,Clementine,Liljendal,Finland,Mäntsälä,Finland,945.13993020524,2014-08-05
PORSCHE,PANAMERA TURBO EXECUTIVE,4.8,8,,AM7,Kean,Berni,Merimasku,Finland,Kållby,Finland,245.215707546258,2014-05-26
MERCEDES-BENZ,AMG SLK 55,5.5,,,AS7,Robertelli,Everard,Munkkiniemi,Finland,Pedersöre,Finland,718.06700711284,2014-05-08
PORSCHE,PANAMERA 4S EXECUTIVE,3,6,Z,AM7,Mulbery,Daveta,Sahalahti,Finland,Lammi,Finland,318.007640016589,2014-04-29
CHEVROLET,SONIC 5,1.8,4,X,M5,Jasik,Ddene,Vähäkyrö,Finland,Kestilä,Finland,890.210026583201,2014-07-25
JEEP,PATRIOT,2.4,4,X,M5,Jendricke,Jobina,Rantsila,Finland,Muhos,Finland,245.432592934158,2014-11-22
CHRYSLER,300 FFV,3.6,6,E,A8,Duferie,Jocelin,Ranua,Finland,Pyhäsalmi,Finland,934.963727454448,2014-03-17
AUDI,A4 QUATTRO,2,,Z,M6,Cusack,Adolph,Rovaniemi,Finland,Kärsämäki,Finland,644.092548567968,2014-07-30
LEXUS,IS 350,3.5,6,,AS8,Ballentime,Bria,Simo,Finland,Pomarkku,Finland,796.981483138747,2014-04-20
PORSCHE,CAYENNE,3.6,6,Z,A8,McDougall,Cleveland,Pielavesi,Finland,Tuusula,Finland,971.67109457083,2014-04-23
PORSCHE,MACAN S,3,6,Z,A7,Lurriman,Padraic,Mynämäki,Finland,Akaa,Finland,529.698986069238,2014-08-25
GMC,CANYON 4WD,3.6,6,,A6,Clutram,Jaime,Taivalkoski,Finland,Rautavaara,Finland,668.169949153821,2014-02-09
BMW,650i xDRIVE COUPE,4.4,8,Z,AS8,Paraman,Lacie,Säkylä,Finland,Jyväskylä,Finland,140.37468549456,2014-10-14
AUDI,A6 QUATTRO,3,6,Z,AS8,Prettyman,Helaine,Muhos,Finland,Muhos,Finland,124.429703374382,2014-03-19
VOLKSWAGEN,JETTA,2,4,X,AM6,Grishinov,Datha,Eurajoki,Finland,Laukaa,Finland,5.85211535222996,2014-07-26
BUICK,LACROSSE AWD FFV,3.6,6,E,AS6,Quilligan,Gilli,Laukaa,Finland,Kuopio,Finland,317.679014995647,2014-03-16
BUICK,ENCORE SPORT TOURING AWD,1.4,4,X,AS6,Rattry,Dianne,Orivesi,Finland,Koria,Finland,562.452251047372,2015-01-09
HYUNDAI,VELOSTER TURBO,1.6,4,X,AM6,Huddle,Hagen,Porvoo,Finland,Nurmes,Finland,59.8408334531015,2014-02-28
CHEVROLET,TRAX,1.4,4,X,AS6,Sheed,Brunhilde,Masku,Finland,Piikkiö,Finland,833.154617731171,2014-11-11
TOYOTA,VENZA,3.5,6,,AS6,Vernazza,Vincenty,Polvijärvi,Finland,Tarvasjoki,Finland,96.353869582714,2014-05-22
DODGE,JOURNEY AWD,3.6,6,,A6,Firle,Stefano,Polvijärvi,Finland,Pulkkila,Finland,559.281614102769,2014-11-04
TOYOTA,TACOMA 4WD,3.5,6,,AS6,Cloake,Felix,Pargas,Finland,Hauho,Finland,145.99244844829,2014-12-28
NISSAN,NV200 CARGO VAN,2,4,X,AV,Pavlishchev,Farleigh,Asikkala,Finland,Mietoinen,Finland,231.201424919863,2015-01-06
GMC,SAVANA 3500 PASSENGER,6,8,X,A6,Gillbee,Wylie,Lohtaja,Finland,Kurikka,Finland,827.84216532211,2014-08-18
BMW,X3 xDRIVE35i,3,6,Z,AS8,Haberjam,Dina,Petäjävesi,Finland,Ullava,Finland,38.2378109811974,2014-03-07
BENTLEY,FLYING SPUR,4,8,Z,AS8,Fardell,Kala,Mäntsälä,Finland,Ingå,Finland,887.299538937008,2014-05-18
LAND ROVER,DISCOVERY SPORT,2,4,Z,AS9,Riccelli,Howie,Eno,Finland,Ikaalinen,Finland,895.04508041691,2014-12-31
GMC,YUKON 4WD FFV,5.3,8,X,A6,Vodden,Nerissa,Kallio,Finland,Kauhava,Finland,95.9267368586438,2014-08-10
BUICK,REGAL AWD,2,4,Z,AS6,Shiliton,Giovanni,Replot,Finland,Kullaa,Finland,962.046714194894,2014-08-15
MINI,COOPER S CLUBMAN,2,4,,AS6,Akker,Teresa,Maaninka,Finland,Renko,Finland,89.8195949529637,2014-07-13
FORD,ESCAPE,2.5,4,,AS6,Mighele,Edithe,Kälviä,Finland,Särkisalo,Finland,602.836696034206,2014-06-04
BMW,435i COUPE,3,6,Z,M6,Paraman,Lacie,Kurikka,Finland,Malax,Finland,144.244244240966,2014-09-16
MAZDA,CX-5,2.5,4,X,AS6,Powys,Findley,Kärsämäki,Finland,Harjavalta,Finland,116.231055859938,2014-09-19
PORSCHE,BOXSTER S,3.4,6,Z,AM7,Rosenstiel,Karly,Kannus,Finland,Vaasa,Finland,679.796018709162,2014-07-25
BMW,Z4 sDRIVE35i,3,6,Z,AM7,Cusack,Adolph,Kalvola,Finland,Savitaipale,Finland,910.650220007032,2014-05-02
GMC,SIERRA eASSIST 4WD,5.3,8,,A8,Berggren,Sully,Pargas,Finland,Karjalohja,Finland,472.214453776331,2014-04-11
MAZDA,MAZDA3 4-DOOR,2.5,4,,AS6,Ramard,Lemmy,Salo,Finland,Pylkönmäki,Finland,188.831816103299,2014-07-12
LEXUS,ES 300h,2.5,4,X,AV6,Curson,Keelby,Kolari,Finland,Salla,Finland,517.300977537566,2014-02-20
AUDI,A5 QUATTRO,2,4,Z,AS8,Yearne,Muffin,Haukipudas,Finland,Kangasala,Finland,714.727697238672,2014-08-07
LEXUS,LX 570,5.7,8,Z,AS8,Benneton,Geordie,Rymättylä,Finland,Pyhäjoki,Finland,691.781244851736,2014-04-07
VOLKSWAGEN,GOLF SPORTWAGON,1.8,4,X,AS6,Rogliero,Filmore,Renko,Finland,Rantsila,Finland,519.173568398934,2014-03-08
BMW,340i xDRIVE,3,6,Z,M6,Axelby,Kai,Luopioinen,Finland,Kolari,Finland,425.137809444923,2014-12-15
BUICK,REGAL,2,4,Z,AS6,Kaliszewski,Tabbi,Yli-Ii,Finland,Asikkala,Finland,637.587665573164,2014-06-16
DODGE,CHALLENGER SRT (MDS),6.4,8,Z,A8,McIlvaney,Gaile,Mänttä,Finland,Nivala,Finland,91.6712475475769,2014-12-06
PORSCHE,CAYMAN,2.7,6,Z,M6,Greggor,Graeme,Iitti,Finland,Renko,Finland,863.674415560105,2014-12-01
HYUNDAI,TUCSON AWD,2,4,,AS6,Davage,Gayle,Keminmaa,Finland,Himanka,Finland,919.178487236866,2014-12-14
KIA,K900,3.8,6,X,AS8,Patemore,Melania,Sysmä,Finland,Saukkola,Finland,250.998593875252,2014-06-14
LINCOLN,MKS AWD,3.5,6,X,AS6,Trayte,Cori,Sahalahti,Finland,Ilmajoki,Finland,866.587409525888,2014-06-05
LINCOLN,NAVIGATOR 4X4,3.5,,X,AS6,Fontaine,Obadias,Pyhäjoki,Finland,Raisio,Finland,877.193014686434,2014-03-23
JEEP,CHEROKEE FFV,2.4,4,X,A9,Rivel,Hermie,Nurmes,Finland,Rautalampi,Finland,981.990945749491,2014-01-14
JEEP,WRANGLER 4X4,3.6,6,X,A5,Treker,Westbrooke,Tervo,Finland,Mellilä,Finland,437.371642713089,2014-04-03
JAGUAR,XJR LWB,5,8,Z,AS8,Johnston,Cindra,Suodenniemi,Finland,Tohmajärvi,Finland,30.984872508224,2014-01-30
GMC,TERRAIN AWD,2.4,4,X,A6,McNulty,Tiffany,Vehmaa,Finland,Kirkkonummi,Finland,175.363332153673,2014-07-25
AUDI,A3,1.8,4,X,AM6,Welch,Darius,Närpes,Finland,Kallio,Finland,819.808817751795,2014-12-24
BMW,428i COUPE,2,4,,AS8,Mandeville,Stanley,Multia,Finland,Isojoki,Finland,920.881439309639,2014-09-27
FORD,TRANSIT CONNECT WAGON FFV,2.5,4,X,AS6,Huddle,Hagen,Alastaro,Finland,Valtimo,Finland,141.21292242012,2014-04-09
NISSAN,PATHFINDER 4WD,3.5,6,X,AV,Shand,Ferdinand,Kangasniemi,Finland,Toivakka,Finland,662.105430346536,2014-06-13
